data_set_id	probe_id	probe_name	gene_id	gene_acronym
2290	103305	RP_Baylor_103305	58851	Hes7
2295	6950	RP_040407_02_E03	15136	Hmga1
2296	6950	RP_040407_02_E03	15136	Hmga1
2298	7388	RP_040604_01_D02	50159	Hopx
2299	7245	RP_040526_01_B10	15183	Hoxb13
2300	7245	RP_040526_01_B10	15183	Hoxb13
2313	102858	RP_Baylor_102858	15775	Igf2
2314	102858	RP_Baylor_102858	15775	Igf2
2325	102862	RP_Baylor_102862	16144	Irx1
2333	6994	RP_040420_01_B07	16249	Jun
2334	6994	RP_040420_01_B07	16249	Jun
2347	7231	RP_040526_01_A05	16315	Kdr
2348	7231	RP_040526_01_A05	16315	Kdr
2356	6900	RP_040324_01_D09	60343	Klf7
2375	102883	RP_Baylor_102883	16641	Lhx2
2376	102883	RP_Baylor_102883	16641	Lhx2
2377	102885	RP_Baylor_102885	16643	Lhx4
2378	102885	RP_Baylor_102885	16643	Lhx4
2379	102888	RP_Baylor_102888	16646	Lhx8
2380	102888	RP_Baylor_102888	16646	Lhx8
2383	102892	RP_Baylor_102892	16679	Lmo2
2384	102892	RP_Baylor_102892	16679	Lmo2
2385	6873	RP_040324_01_A06	16681	Lmo4
2386	6873	RP_040324_01_A06	16681	Lmo4
2393	6962	RP_040407_02_F08	26157	Map3k7
2394	6962	RP_040407_02_F08	26157	Map3k7
2409	7246	RP_040526_01_B12	17531	Mtf1
2410	7246	RP_040526_01_B12	17531	Mtf1
2416	102920	RP_Baylor_102920	17636	Myc
2423	102930	RP_Baylor_102930	17799	Nfix
2424	102930	RP_Baylor_102930	17799	Nfix
2425	7208	RP_040507_02_G02	17804	Nfkbie
2426	7208	RP_040507_02_G02	17804	Nfkbie
2432	85738	RP_040428_01_A09	22016	Nr1h3
2433	86316	RP_040428_01_H04	23709	Nr2e3
2434	86316	RP_040428_01_H04	23709	Nr2e3
2435	86316	RP_040428_01_H04	23709	Nr2e3
2440	102938	RP_Baylor_102938	17972	Ntf3
2441	102938	RP_Baylor_102938	17972	Ntf3
2448	103184	RP_Baylor_103184	30397	Olig2
2449	103184	RP_Baylor_103184	30397	Olig2
2454	102942	RP_Baylor_102942	18187	Otp
2460	253954	RP_Baylor_253954	18238	Pafah1b1
2461	253954	RP_Baylor_253954	18238	Pafah1b1
2462	103182	RP_Baylor_103182	30357	Park2
2463	103182	RP_Baylor_103182	30357	Park2
2464	102944	RP_Baylor_102944	18271	Pax3
2465	102944	RP_Baylor_102944	18271	Pax3
2466	86011	RP_040428_01_D05	18277	Pax9
2467	86011	RP_040428_01_D05	18277	Pax9
2480	102972	RP_Baylor_102972	18698	Phox2b
2481	102972	RP_Baylor_102972	18698	Phox2b
2490	102969	RP_Baylor_102969	18587	Plp1
2493	102974	RP_Baylor_102974	18739	Pomc
2494	102974	RP_Baylor_102974	18739	Pomc
2495	7028	RP_040420_01_F10	18779	Pparg
2496	7028	RP_040420_01_F10	18779	Pparg
2511	7290	RP_040526_01_H03	47581	Pvrl4
2523	6987	RP_040420_01_A10	19460	Rela
2524	6987	RP_040420_01_A10	19460	Rela
2532	7467	RP_040625_02_A06	19499	Rgs4
2537	7113	RP_040507_01_D08	19646	Rora
2538	7113	RP_040507_01_D08	19646	Rora
2539	103372	RP_Baylor_103372	86335	Rorb
2540	103372	RP_Baylor_103372	86335	Rorb
2541	7146	RP_040507_01_H04	19950	Ryk
2542	7146	RP_040507_01_H04	19950	Ryk
2545	7040	RP_040420_01_H08	19993	Satb1
2546	7040	RP_040420_01_H08	19993	Satb1
2551	6997	RP_040420_01_B10	20540	Scarb1
2552	6997	RP_040420_01_B10	20540	Scarb1
2563	103032	RP_Baylor_103032	20140	Sfrp1
2564	103032	RP_Baylor_103032	20140	Sfrp1
2583	7193	RP_040507_02_E08	75031	Slc18a1
2584	7193	RP_040507_02_E08	75031	Slc18a1
2621	6996	RP_040420_01_B09	20299	Slc5a1
2622	6996	RP_040420_01_B09	20299	Slc5a1
2624	102854	RP_Baylor_102854	15342	Slc6a4
2635	7118	RP_040507_01_E06	20608	Stat1
2636	7118	RP_040507_01_E06	20608	Stat1
2637	7122	RP_040507_01_E11	20610	Stat3
2638	7122	RP_040507_01_E11	20610	Stat3
2645	253979	RP_Baylor_253979	20669	Stx1a
2646	253979	RP_Baylor_253979	20669	Stx1a
2647	6928	RP_040407_02_B10	20686	Supt5
2648	6928	RP_040407_02_B10	20686	Supt5
2655	7199	RP_040507_02_F03	63900	Taf13
2656	7199	RP_040507_02_F03	63900	Taf13
2661	7306	RP_040526_02_B04	21179	Tfap2a
2662	7306	RP_040526_02_B04	21179	Tfap2a
2667	7038	RP_040420_01_H06	21568	Tgfb3
2668	7038	RP_040420_01_H06	21568	Tgfb3
2681	103079	RP_Baylor_103079	21646	Tle3
2682	103079	RP_Baylor_103079	21646	Tle3
2697	7141	RP_040507_01_G10	58142	Trps1
2698	7141	RP_040507_01_G10	58142	Trps1
2699	103269	RP_Baylor_103269	44684	Tulp4
2700	103269	RP_Baylor_103269	44684	Tulp4
2722	7307	RP_040526_02_B05	22165	Wnt1
2725	103109	RP_Baylor_103109	22167	Wnt10b
2726	103109	RP_Baylor_103109	22167	Wnt10b
2727	103110	RP_Baylor_103110	22168	Wnt11
2731	103114	RP_Baylor_103114	22172	Wnt3
2732	103114	RP_Baylor_103114	22172	Wnt3
2735	103119	RP_Baylor_103119	22177	Wnt6
2736	103119	RP_Baylor_103119	22177	Wnt6
86372	47896	RP_040420_01_G09	17054	Meox1
104597	85963	RP_040428_01_C12	20612	Stat5a
104610	103863	RP_040507_01_A10	11626	Areg
119681	103962	RP_040507_01_B08	20434	Sox18
119684	103991	RP_040507_01_B11	13489	Elf5
119688	104031	RP_040507_01_C03	19174	Rarg
119695	104099	RP_040507_01_D11	21181	Tfap2c
119697	104119	RP_040507_01_E07	19057	Pvrl2
121098	103807	RP_040507_01_A04	14167	Gabpb1
130155	39197	RP_040407_01_F11	11445	Alcam
130515	104198	RP_040507_02_B11	43103	Cers4
130526	104304	RP_040507_03_A05	18504	Pitx1
130534	104381	RP_040507_03_B07	12375	Cdx1
130537	104409	RP_040507_03_C01	78179	Mta3
130913	104031	RP_040507_01_C03	19174	Rarg
176777	176007	RP_040604_01_F03	15154	Onecut1
176962	104198	RP_040507_02_B11	43103	Cers4
177149	121069	RP_040526_02_H07	13652	Ereg
199143	152221	RP_040609_01_B10	23603	Pappa2
199392	104244	RP_040507_02_E07	17027	Mef2a
199398	104304	RP_040507_03_A05	18504	Pitx1
227535	120925	RP_040526_02_B02	20138	Spi1
227539	120963	RP_040526_02_C07	21189	Mlx
227540	120973	RP_040526_02_C08	20725	Syn1
248565	152096	RP_040609_01_A07	16102	Inpp1
276066	152221	RP_040609_01_B10	23603	Pappa2
293034	152529	RP_040609_01_E07	42698	Tcf25
293246	152810	RP_040609_01_H04	42706	Lztr1
293892	224992	RP_040617_01_E01	15064	Hmgb1
293895	225022	RP_040617_01_E05	12235	Ccng1
323171	225445	RP_040617_02_A05	42710	Hmg20a
323180	225533	RP_040617_02_B04	16196	Cd47
323186	225591	RP_040617_02_B10	42288	Cyc1
323827	120827	RP_040526_01_C05	15189	Hoxb6
323848	121049	RP_040526_02_G11	17037	Meis1
324210	225022	RP_040617_01_E05	12235	Ccng1
356488	225921	RP_040617_02_F03	20655	Bhlhe40
357093	225445	RP_040617_02_A05	42710	Hmg20a
357100	225533	RP_040617_02_B04	16196	Cd47
357103	225591	RP_040617_02_B10	42288	Cyc1
385776	327357	RP_040625_01_E04	12903	Cyp7b1
386239	381192	RP_040804_01_C12	16865	Lyl1
393192	391199	RP_040804_02_B12	42120	Klf15
393201	391286	RP_040804_02_C11	21445	Tef
413779	392013	RP_040809_01_C11	52002	Lamp5
413825	392426	RP_040809_01_G11	15675	Id2
513002	417457	RP_040809_02_H01	13850	Faah
513231	418407	RP_040810_01_C10	15779	Igfbp1
513247	418455	RP_040810_01_E03	33428	Lsr
513488	418566	RP_040810_01_H07	20512	Spp1
532575	418973	RP_040810_02_B09	18511	Prkaca
532577	418979	RP_040810_02_B11	19488	Rfx2
532601	419051	RP_040810_02_E02	37022	Wdr12
532651	530758	RP_040825_01_A07	44115	Pomgnt1
532715	531347	RP_040825_01_G02	68321	Etv5
532728	531442	RP_040825_01_H01	86886	Pbxip1
532733	531490	RP_040825_01_H07	12800	Ctbp2
532742	531580	RP_040825_02_A05	76980	Laptm4b
532746	531619	RP_040825_02_A09	14136	Fyn
532764	531791	RP_040825_02_C04	13860	Ptk2
564750	563863	RP_040826_01_C05	19507	Rheb
564752	563883	RP_040826_01_C07	15129	Hmgb3
564779	564145	RP_040826_01_F06	12978	Ddit3
576432	564378	RP_040826_01_H06	18812	Ppp1r1b
583853	575591	RP_040831_01_B04	43996	Gtf2e2
587433	576125	RP_040831_01_G07	48134	Nkd2
631703	605657	RP_040907_01_A03	74548	Qdpr
631709	605717	RP_040907_01_A10	15732	Ifit3
631716	605785	RP_040907_01_B06	16904	Mafg
631721	605835	RP_040907_01_B12	19805	Rps12
632506	606173	RP_040907_01_F03	12821	Ctss
633692	606622	RP_040907_02_C01	85297	Cdca7l
634451	620222	RP_040914_01_A01	20579	Srpk2
634453	620241	RP_040914_01_A03	48446	Car10
638705	567447	RP_040831_02_C02	37711	Ncstn
638710	567494	RP_040831_02_C08	70024	Csdc2
638713	567522	RP_040831_02_D01	69666	Abhd4
638729	567675	RP_040831_02_E08	46882	Pcgf6
641530	620610	RP_040914_01_E10	60339	Csnk1a1
641531	620619	RP_040914_01_E11	53418	Bcl9
655115	670938	RP_040922_01_A01	18311	Pcp2
655497	671009	RP_040922_01_B10	17878	Nnat
678711	621385	RP_040914_02_G02	37685	Nek7
686189	621511	RP_040914_02_H09	87230	Polr2b
686198	665238	RP_040916_01_A06	17703	Nab1
67764935	666382	RP_040916_02_F01	50039	Dtx2
67779875	671108	RP_040922_01_E07	43046	Nde1
67792189	666914	RP_040920_01_C07	87854	Cpne2
67810538	671135	RP_040922_01_F05	15274	Hsf1
67810540	671141	RP_040922_01_F09	17030	Mef2d
67810541	671144	RP_040922_01_F10	16892	Mxd4
67814207	667211	RP_040920_01_F08	85214	Stxbp6
67850949	67864329	RP_041018_01_A08	21574	Tgif1
67850951	67864337	RP_041018_01_A10	21184	Tcf3
67855414	67864369	RP_041018_01_B06	21816	Trp53
67855419	67864389	RP_041018_01_B11	68559	E2f4
67870434	67864453	RP_041018_01_D03	16102	Inpp1
67936016	67934423	RP_041102_01_A10	21539	Tfam
67936387	16065	RP_040324_01_H07	84435	Sh3bgrl2
67936406	176189	RP_040604_02_C10	11603	Apoe
67978698	67817048	RP_040923_01_F02	62168	Deptor
67978757	67817104	RP_040923_01_G08	14421	Glul
67978758	67817108	RP_040923_01_G09	15785	Igfbp6
67978774	67817132	RP_040923_01_H04	13802	Bcl11a
67979028	67817192	RP_040923_02_A09	67403	Csnk1g2
67979030	67817200	RP_040923_02_A11	50458	Scpep1
67979033	67817212	RP_040923_02_B03	11632	Arf6
68076534	67817336	RP_040923_02_E05	12784	Csnk2b
68076900	67817488	RP_040929_01_A05	83373	Grhl1
68076976	67817540	RP_040929_01_B07	32802	Nucb2
68080703	67817724	RP_040929_01_G02	47674	Dcaf7
68080709	67817748	RP_040929_01_G10	17216	Mdh2
68117988	67817776	RP_040929_01_H06	17797	Nfil3
68151385	68143639	RP_041116_01_A11	85202	Trib2
68157404	68144171	RP_041116_02_E09	49857	Phf19
68157413	68144207	RP_041116_02_F06	11714	Atp1a1
68161453	68159391	RP_041122_01_C05	87282	Tmem119
68162200	68159539	RP_041122_01_F10	87820	Gatad2a
68162201	68159543	RP_041122_01_F11	50183	Lrrtm1
68162213	68159591	RP_041122_01_H01	42439	Gtf3a
68162241	68159691	RP_041122_02_D07	16719	Loxl1
68162268	68159799	RP_041122_02_G02	35335	Cyp39a1
68162269	68159803	RP_041122_02_G03	15669	Icam2
68191456	68160147	RP_041129_01_C02	12044	C1qa
68191474	68160159	RP_041129_01_C05	89478	Polr2h
68191492	68160171	RP_041129_01_C08	16875	Lyz2
68191504	68160179	RP_041129_01_C10	19116	Rac1
68192996	670997	RP_040922_01_B06	18978	Ptgds
68192998	671003	RP_040922_01_B08	84170	Adcy2
68192999	671006	RP_040922_01_B09	13944	Fgf12
68193007	671087	RP_040922_01_D12	13164	Dlg4
68193017	67864501	RP_041018_01_E03	16242	Jrk
68193044	531907	RP_040825_02_D05	13910	Fcna
68196914	68143747	RP_041116_01_D07	21909	Tubb3
68196915	68143751	RP_041116_01_D10	88720	Adnp2
68196926	68143795	RP_041116_01_F04	81891	Cntnap4
68196960	671036	RP_040922_01_C07	12339	Cdh13
68196972	671135	RP_040922_01_F05	15274	Hsf1
68196979	67818020	RP_040928_01_A10	11522	Ank3
68203434	67864329	RP_041018_01_A08	21574	Tgif1
68203440	67864377	RP_041018_01_B08	15147	Hmx2
68203443	67864401	RP_041018_01_C02	89066	Slc29a4
68203450	67934423	RP_041102_01_A10	21539	Tfam
68203460	68195700	RP_041208_01_A07	22461	Zfp46
68203461	68195704	RP_041208_01_A08	16136	Irf2
68203470	68195740	RP_041208_01_B05	18281	Pbx2
68203476	68195752	RP_041208_01_B08	20138	Spi1
68203477	68195756	RP_041208_01_B09	22437	Zfp207
68203480	68195768	RP_041208_01_B12	21189	Mlx
68269294	68160279	RP_041129_01_F02	21107	Tagln2
68269508	68160319	RP_041129_01_F12	35917	Gsk3b
68269700	68160447	RP_041129_02_A11	45633	Med6
68300914	68160563	RP_041129_02_D07	14304	Gch1
68301264	68160739	RP_041129_02_H10	18617	Pml
68301353	68163667	RP_041130_01_B02	19471	Dpf2
68301371	68163679	RP_041130_01_B06	12629	Comt
68301437	68163723	RP_041130_01_C05	23672	Insl5
68301545	68163783	RP_041130_01_D09	69605	Kctd9
68301634	68163827	RP_041130_01_E10	17741	Nck2
68301819	68163947	RP_041130_01_H05	15128	Hmg20b
68301987	68164059	RP_041130_02_B11	17110	Bhlha15
68302203	68164127	RP_041130_02_D06	56658	Hspb8
68302311	68164199	RP_041130_02_F03	14038	Fmo1
68302350	68164219	RP_041130_02_F08	42065	Serpinb1a
68321674	68164291	RP_041130_02_H06	18244	Pah
68341477	68196368	RP_041207_01_F04	84003	Creb3l3
68341836	68196604	RP_041207_02_C08	11697	Atf3
68341890	68196640	RP_041207_02_D05	72303	Taf9
68342141	68196804	RP_041207_02_H04	11911	Bcl2l11
68410333	68298943	RP_041214_01_F10	43853	Bambi
68410411	68298987	RP_041214_01_G12	33717	Hgfac
68410494	68299039	RP_041214_02_A06	21183	Tfcp2
68410512	68299043	RP_041214_02_A09	87798	Fgl1
68441490	68299139	RP_041214_02_D12	41954	Tmed3
68441616	68299203	RP_041214_02_F11	29829	Fbxw4
68441640	68299219	RP_041214_02_G04	42290	Mgst3
68442859	68299251	RP_041214_02_H02	11356	Aebp2
68443208	68422076	RP_050111_01_E10	32917	Cd164
68444732	68422364	RP_050111_02_D07	47593	Gtf3c2
68444994	68422416	RP_050111_02_E10	51440	Pcdh1
68445185	68422540	RP_050111_02_H11	18974	Pten
68445197	68435641	RP_050113_01_A01	57675	Ndel1
68445209	68435649	RP_050113_01_A04	86218	Zfp521
68445688	68435689	RP_050113_01_B03	29927	Lmcd1
68498226	68435853	RP_050113_01_E10	11210	Ace
68498445	68435993	RP_050113_02_A02	21575	Tgm1
68498639	68436077	RP_050113_02_C01	52134	Mfap4
68499368	68489803	RP_050118_01_D08	19781	Polr1d
68499452	68489859	RP_050118_01_F01	12600	Col13a1
68522362	68489951	RP_050118_01_H08	47216	Foxn3
68522517	68490051	RP_050118_02_B11	56494	Pbx4
68545324	68490403	RP_050118_03_C03	14906	Hbb-b2
68545348	68490419	RP_050118_03_C07	12418	Cflar
68545545	68510089	RP_050120_01_B04	43717	Rprm
68545650	68510153	RP_050120_01_C08	12645	Cox6a2
68545693	68510181	RP_050120_01_D05	20380	Sncg
68545965	68510329	RP_050120_01_G11	58177	Nrg4
68546203	68510453	RP_050120_02_B08	49125	Ddit4l
68546305	68510509	RP_050120_02_C11	17812	Nfyb
68546488	68510609	RP_050120_02_E12	12778	Csnk2a1
68546542	68510645	RP_050120_02_F09	16098	Inhbc
68546560	68510657	RP_050120_02_F12	18473	Pik3r1
68563000	68510729	RP_050120_02_H07	26168	Mapk9
68563006	68510733	RP_050120_02_H10	27118	Csnk1e
68631869	68553021	RP_050125_01_C05	18905	Prss12
68631966	68553085	RP_050125_01_D11	16651	Lifr
68631996	68553105	RP_050125_01_E05	13967	Fgl2
68632051	68553141	RP_050125_01_F03	87970	Fez1
68632100	68553169	RP_050125_01_F10	15943	Il16
68632172	68553217	RP_050125_01_G11	21896	Ttr
68632649	68553261	RP_050125_02_A01	12947	Dbi
68632679	68553281	RP_050125_02_A06	20613	Stat5b
68633002	68553365	RP_050125_02_C03	11388	Angpt2
68633008	68553369	RP_050125_02_C04	85106	Nle1
68633038	68553389	RP_050125_02_C10	40898	Gprc5b
68633050	68553397	RP_050125_02_C12	14090	Fstl1
68637957	68634540	RP_050126_02_A01	13583	Eng
68666858	68652677	RP_050201_01_B03	13165	Dlk1
68667115	68652845	RP_050201_01_F05	21438	Tead2
68667156	68652869	RP_050201_01_G01	49092	Setd7
68667204	68652901	RP_050201_01_G10	49961	Zfp263
68667216	68652909	RP_050201_01_G12	13368	Lefty1
68667258	68652937	RP_050201_01_H09	21801	Trh
68667288	68652957	RP_050201_02_A02	52282	Daam2
68667360	68653005	RP_050201_02_B05	14342	Gdf9
68667366	68653009	RP_050201_02_B06	88569	Rspo2
68667455	68653065	RP_050201_02_C11	11941	Bmp15
68667509	68653101	RP_050201_02_D09	44612	Phtf2
68667587	68653153	RP_050201_02_E11	14962	Hdc
68667667	68653185	RP_050201_02_F08	89954	Obox5
68667679	68653193	RP_050201_02_F10	21428	Tdgf1
68667799	68653261	RP_050201_02_H03	22159	Wisp1
68667904	68653321	RP_050203_01_A09	18988	Ptgs2
68667916	68653329	RP_050203_01_A12	11821	Bcat1
68667958	68653357	RP_050203_01_B07	12615	Col5a2
68668000	68653385	RP_050203_01_C02	71754	Mylk
68668054	68653421	RP_050203_01_C12	18362	Pdgfrb
68668090	68653445	RP_050203_01_D07	17745	Ncoa2
68668102	68653453	RP_050203_01_D09	18199	Mybbp1a
68743739	68653485	RP_050203_01_E06	18748	Pou2af1
68743865	68653569	RP_050203_01_G05	20272	Slc1a1
68744134	68653745	RP_050203_02_C04	15059	Hlx
68744170	68653769	RP_050203_02_D01	18357	Pdgfb
68744564	68733406	RP_050208_01_B07	43766	Tceb1
68744624	68733446	RP_050208_01_C07	43882	Nmb
68744958	68733662	RP_050210_01_A04	11718	Atp1b2
68745012	68733698	RP_050210_01_B01	15937	Il13ra1
68745167	68733798	RP_050210_01_D04	17785	Nfatc1
68745197	68733818	RP_050210_01_D09	41788	Clstn1
68745335	68733910	RP_050210_01_G02	33453	Copg2
68745402	68733950	RP_050210_01_H04	17163	Mmp9
68745408	68733954	RP_050210_01_H05	36293	Htr3b
68745474	68733998	RP_050210_02_A07	11839	Bcl6
68745528	68734034	RP_050210_02_B04	12622	Col9a1
68745558	68734054	RP_050210_02_B10	17028	Mef2b
68795397	68144083	RP_041116_02_C05	20670	Stx3
68795444	68163867	RP_041130_01_F08	21798	Trf
68795445	68163875	RP_041130_01_F10	40691	Perp
68797505	68734082	RP_050210_02_C09	26624	B3galt2
68797685	68734262	RP_050210_02_H11	85441	Wdhd1
68797828	68734354	RP_050215_01_C02	12597	Col11a1
68797894	68734398	RP_050215_01_D02	106517	6430573F11Rik
68797942	68734430	RP_050215_01_D11	21447	Tek
68797966	68734446	RP_050215_01_E04	14361	Gfra1
68798007	68734470	RP_050215_01_E12	81782	Stard5
68798031	68734486	RP_050215_01_F06	90078	Grhl2
68798181	68734586	RP_050215_01_H10	87088	Foxj3
68798199	68734598	RP_050215_02_A03	26110	Axl
68798489	68734782	RP_050215_02_E11	17632	Mybl2
68798507	68734794	RP_050215_02_F03	18450	Phtf1
68798519	68734802	RP_050215_02_F06	49014	Pcdh18
68798555	68734826	RP_050215_02_G01	84945	Alx1
68798561	68734830	RP_050215_02_G02	13956	Fgf8
68798627	68734874	RP_050215_02_H10	46664	Hmgxb4
68798819	68751466	RP_050217_01_D03	122629	Zhx2
68798831	68751474	RP_050217_01_D06	13322	Dvl2
68798849	68751486	RP_050217_01_D09	20569	Srf
68798867	68751498	RP_050217_01_E02	15021	Hhip
68798879	68751506	RP_050217_01_E06	16891	Mxd3
68798885	68751510	RP_050217_01_E07	13212	Dnmt1
68798897	68751518	RP_050217_01_E09	17196	Mnt
68798932	68751538	RP_050217_01_F03	12489	Cited1
68799119	68751662	RP_050217_02_A11	83115	Zfp184
68799125	68751666	RP_050217_02_A12	92739	Ss18l1
68843757	68751694	RP_050217_02_B10	12173	Ctnnd1
68843775	68751706	RP_050217_02_C02	22527	Zhx1
68843793	68751718	RP_050217_02_C06	12076	Cacna1g
68843817	68751734	RP_050217_02_C11	17774	Neo1
68843829	68751742	RP_050217_02_D01	21437	Tead1
68843841	68751750	RP_050217_02_D03	11651	Arnt2
68843847	68751754	RP_050217_02_D04	35633	Rybp
68843913	68751798	RP_050217_02_E07	21607	Trim24
68844086	68751910	RP_050217_02_H04	92672	Nfasc
68844098	68751918	RP_050217_02_H06	37587	Med12
68844104	68751922	RP_050217_02_H07	92920	Vat1l
68844456	68793319	RP_050222_01_F07	31869	Gpr123
68844468	68793327	RP_050222_01_F10	23887	Zeb2
68844474	68793331	RP_050222_01_F11	11183	Abl1
68844504	68793351	RP_050222_01_G10	22519	Zfpm2
68844516	68793359	RP_050222_01_H01	93453	Duxbl1
68844600	68793415	RP_050222_02_A07	17699	Myt1
68844636	68793439	RP_050222_02_B02	42766	Pbrm1
68844654	68793451	RP_050222_02_B05	14578	Gria4
68844701	68793479	RP_050222_02_C03	83840	Bptf
68844725	68793495	RP_050222_02_C07	12181	Cbfa2t2
68844839	68793571	RP_050222_02_E09	34002	Fezf2
68844851	68793579	RP_050222_02_E11	20121	Sema6a
68844857	68793583	RP_050222_02_E12	108911	Far2
68845239	68793831	RP_050224_01_D05	75040	Gabra5
68845568	68794047	RP_050224_02_A10	11952	Bmpr1a
68845627	68794083	RP_050224_02_B10	44753	Pygo2
68845741	68794159	RP_050224_02_D09	35996	Mtor
68845777	68794183	RP_050224_02_E04	72234	Grm6
68845789	68794191	RP_050224_02_E07	86401	C1ql2
68845807	68794203	RP_050224_02_E10	11696	Atf2
68845825	68794215	RP_050224_02_F01	42576	Kcng4
68861649	68794235	RP_050224_02_F09	13273	Drg1
68861785	68860054	RP_050301_01_A01	85966	Mpped1
68861948	68860122	RP_050301_01_C01	33713	Barhl1
68862000	68860150	RP_050301_01_C09	13377	Ecel1
68862006	68860154	RP_050301_01_C10	12190	Cbln2
68862042	68860178	RP_050301_01_D09	88525	Cdh24
68862120	68860230	RP_050301_01_E12	33684	Gabbr1
68910962	68421916	RP_050111_01_B02	17792	Nfe2l3
68911007	68653829	RP_050203_02_E05	13982	Figf
68911010	68653841	RP_050203_02_E08	22082	Vav2
68911017	68653869	RP_050203_02_F06	14585	Grik5
68911018	68653873	RP_050203_02_F07	26167	Mapk8
68918262	68860402	RP_050301_02_A11	76994	Foxp2
68918934	68860458	RP_050301_02_C02	92603	Abat
68918958	68860474	RP_050301_02_C06	13806	Evx2
68918982	68860490	RP_050301_02_C10	107734	Zhx3
68918994	68860498	RP_050301_02_C12	27849	Trim36
68919824	68860582	RP_050301_02_F02	18315	Pcsk2
68919848	68860598	RP_050301_02_F07	20549	Srebf1
68919886	68860618	RP_050301_02_F12	87845	Inpp4b
68920431	68860702	RP_050303_01_A01	83997	Creb3l2
68920785	68860794	RP_050303_01_C01	74944	Gpr98
68920797	68860802	RP_050303_01_C03	35249	Slc1a4
68920815	68860814	RP_050303_01_C07	22481	Zbtb7b
68924503	68861230	RP_050303_02_E02	19102	Rab3a
68924509	68861234	RP_050303_02_E03	15235	Hr
68924527	68861246	RP_050303_02_E06	22150	Wfs1
68924578	68861274	RP_050303_02_F03	14195	Gal
68924614	68861298	RP_050303_02_F10	50079	Mterf2
68924703	68861354	RP_050303_02_H03	18895	Prph
68924739	68861378	RP_050303_02_H09	26204	Sema4g
68924787	68899384	RP_050309_01_A05	17790	Nfe2l1
68924793	68899388	RP_050309_01_A06	14576	Gria2
68924841	68899420	RP_050309_01_B04	11212	Ache
69012647	68899448	RP_050309_01_B11	41603	Rtn4r
69012699	68899476	RP_050309_01_C08	79897	Pofut1
69012705	68899480	RP_050309_01_C09	13387	S1pr1
69012711	68899484	RP_050309_01_C12	57632	Tfap4
69012741	68899504	RP_050309_01_D06	12754	Crym
69012789	68899536	RP_050309_01_E03	85296	Rapgef5
69012971	68899612	RP_050309_01_G08	85129	Kat7
69013086	68899676	RP_050309_02_A02	85487	Hmbox1
69013110	68899692	RP_050309_02_A06	78669	Boc
69013272	68899748	RP_050309_02_B09	18517	Prkcd
69013510	68899872	RP_050309_02_E04	18609	Plxna2
69013522	68899880	RP_050309_02_E06	16096	Inhba
69013560	68899896	RP_050309_02_E10	36015	Rnf14
69013591	68899916	RP_050309_02_F03	50437	Cds1
69013627	68899940	RP_050309_02_F10	11455	Aldh1a1
69013642	68899944	RP_050309_02_F11	32146	Arhgef25
69013660	68899956	RP_050309_02_G02	47881	Cdhr5
69014434	68954797	RP_050310_01_B02	12134	Car2
69014470	68954821	RP_050310_01_B09	48802	Slc17a7
69014524	68954857	RP_050310_01_C07	84449	Aldh4a1
69014548	68954873	RP_050310_01_C11	11533	Anxa4
69014848	68955045	RP_050310_01_G12	17866	Nlk
69015117	68955221	RP_050310_02_D03	20112	Sema3e
69015278	68955325	RP_050310_02_F06	13597	Epas1
69015296	68955337	RP_050310_02_F09	83266	Rhox4e
69015326	68955357	RP_050310_02_G02	18990	Pthlh
69015350	68955373	RP_050310_02_G08	20512	Spp1
69015422	68997868	RP_050315_01_A01	53729	Lbh
69015452	68997888	RP_050315_01_A06	49230	Hbp1
69015458	68997892	RP_050315_01_A07	20101	Sel1l
69015464	68997896	RP_050315_01_A08	43786	Mesdc2
69015512	68997928	RP_050315_01_B05	16270	Kcnab1
69015613	68997992	RP_050315_01_C12	11590	Aplp1
69015619	68997996	RP_050315_01_D02	60907	Maged1
69028653	68998676	RP_050316_01_G03	16095	Inha
69059788	69058898	RP_050317_04_A03	56568	Clca3a2
69059844	69058974	RP_050317_04_B10	16596	Ldb1
69059927	69059110	RP_050317_04_E08	60980	Hmgn3
69059953	69059178	RP_050317_04_G01	12698	Atf6b
69080032	69074274	RP_050324_01_E10	12696	Creb3
69080503	69074490	RP_050324_02_B04	22080	Vasp
69080508	69074510	RP_050324_02_B09	44719	Maf1
69095946	69074598	RP_050324_02_D07	17989	Numb
69095947	69074602	RP_050324_02_D08	40846	St7
69095978	69074726	RP_050324_02_G03	20113	Sema3f
69104118	68998776	RP_050316_02_A09	18515	Prkcb
69104136	68998788	RP_050316_02_B01	29596	Dpf1
69113656	68998936	RP_050316_02_E05	37655	Fxyd6
69113710	68998972	RP_050316_02_F06	83251	Rhox11
69113769	68999008	RP_050316_02_G04	92623	Brpf3
69113811	68999036	RP_050316_02_G11	51711	Tcam1
69113931	69058144	RP_050317_01_A09	87350	Jazf1
69114543	69058396	RP_050317_01_G10	62728	Mael
69114640	69058444	RP_050317_01_H11	82074	Glcci1
69116554	69058752	RP_050317_02_G11	18385	Penk
69117158	69061945	RP_050321_01_H05	18500	Pou1f1
69117355	69074766	RP_050330_01_A01	16199	Itih3
69117382	69075241	RP_050330_01_A05	18587	Plp1
69117383	69075245	RP_050330_01_A06	14191	Gad1
69117385	69075253	RP_050330_01_A08	12793	Cst3
