row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id
12198,83628,"ENSG00000169683","LRRC45",201255
12199,4039,"ENSG00000134061","CD180",4064
12200,3885,"ENSG00000112769","LAMA4",3910
12201,110084,"ENSG00000166948","TGM6",343641
12202,3296,"ENSG00000170276","HSPB2",3316
12203,2290,"ENSG00000186564","FOXD2",2306
12204,22842,"ENSG00000104228","TRIM35",23087
12205,77773,"ENSG00000163762","TM4SF18",116441
12206,77614,"ENSG00000145861","C1QTNF2",114898
12207,60115,"ENSG00000149300","C11orf52",91894
12208,11068,"ENSG00000123094","RASSF8",11228
12209,80297,"ENSG00000151532","VTI1A",143187
12210,123753,"ENSG00000172362","OR5B12",390191
12211,263,"ENSG00000099721","AMELY",266
12212,54881,"ENSG00000072954","TMEM38A",79041
12213,3648,"ENSG00000164171","ITGA2",3673
12214,2860,"ENSG00000176153","GPX2",2877
12215,110406,"ENSG00000163885","CCDC37",348807
12216,27037,"ENSG00000086189","DIMT1",27292
12217,5565,"ENSG00000069956","MAPK6",5597
12218,1182,"ENSG00000120885","CLU",1191
12219,2567,"ENSG00000135454","B4GALNT1",2583
12220,33965,"ENSG00000173114","LRRN3",54674
12221,30654,"ENSG00000103174","NAGPA",51172
12222,4757,"ENSG00000165030","NFIL3",4783
12223,9985,"ENSG00000143870","PDIA6",10130
12224,133890,"ENSG00000119283","TRIM67",440730
12225,94898,"ENSG00000179083","FAM133A",286499
12226,31129,"ENSG00000181610","MRPS23",51649
12227,81533,"","C16orf82",162083
12228,55515,"ENSG00000121964","GTDC1",79712
12229,5849,"ENSG00000169750","RAC3",5881
12230,59613,"ENSG00000150764","DIXDC1",85458
12231,85599,"ENSG00000198283","OR5B21",219968
12232,119625,"ENSG00000139998","RAB15",376267
12233,77759,"ENSG00000124003","MOGAT1",116255
12234,34533,"ENSG00000142494","SLC47A1",55244
12235,182304,"ENSG00000174194","AGAP8",728404
12236,1932,"ENSG00000243364","EFNA4",1945
12237,40563,"ENSG00000221886","C5orf54",63920
12238,5105,"ENSG00000154678","PDE1C",5137
12239,36490,"ENSG00000103888","KIAA1199",57214
12240,9444,"ENSG00000146592","CREB5",9586
12241,78603,"ENSG00000149488","TMC2",117532
12242,55634,"ENSG00000155666","KDM8",79831
12243,4046,"ENSG00000169908","TM4SF1",4071
12244,126376,"ENSG00000180891","CUEDC1",404093
12245,23520,"ENSG00000125848","FLRT3",23767
12246,10422,"ENSG00000164609","SLU7",10569
12247,2856,"ENSG00000169727","GPS1",2873
12248,60238,"ENSG00000104883","PEX11G",92960
12249,80536,"ENSG00000153446","C16orf89",146556
12250,3989,"ENSG00000203782","LOR",4014
12251,6810,"ENSG00000165025","SYK",6850
12252,35245,"ENSG00000196562","SULF2",55959
12253,1931,"ENSG00000143590","EFNA3",1944
12254,59120,"ENSG00000120539","MASTL",84930
12255,221,"ENSG00000072210","ALDH3A2",224
12256,30559,"ENSG00000119616","FCF1",51077
12257,23164,"ENSG00000089163","SIRT4",23409
12258,25885,"ENSG00000135269","TES",26136
12259,78291,"ENSG00000135439","AGAP2",116986
12260,1802,"ENSG00000151577","DRD3",1814
12261,23320,"ENSG00000171517","LPAR3",23566
12262,2944,"ENSG00000197265","GTF2E2",2961
12263,40927,"ENSG00000143207","RFWD2",64326
12264,23064,"ENSG00000127511","SIN3B",23309
12265,81040,"ENSG00000187118","CMC1",152100
12266,6247,"ENSG00000163220","S100A9",6280
12267,34535,"ENSG00000147419","CCDC25",55246
12268,4889,"ENSG00000169071","ROR2",4920
12269,89557,"ENSG00000143882","ATP6V1C2",245973
12270,25686,"ENSG00000018408","WWTR1",25937
12271,10627,"ENSG00000160193","WDR4",10785
12272,36226,"ENSG00000168958","MFF",56947
12273,8382,"ENSG00000116906","GNPAT",8443
12274,1014398,"","LOC100128868",100128868
12275,36228,"ENSG00000076924","XAB2",56949
12276,81673,"ENSG00000180767","CHST13",166012
12277,1929,"ENSG00000169242","EFNA1",1942
12278,151,"ENSG00000169252","ADRB2",154
12279,1320,"ENSG00000135940","COX5B",1329
12280,79721,"ENSG00000165046","LETM2",137994
12281,4124,"ENSG00000125952","MAX",4149
12282,2166,"ENSG00000123983","ACSL3",2181
12283,1725,"ENSG00000150768","DLAT",1737
12284,90259,"ENSG00000153898","MCOLN2",255231
12285,32815,"ENSG00000119866","BCL11A",53335
12286,10012,"ENSG00000008311","AASS",10157
12287,10381,"ENSG00000101361","NOP56",10528
12288,7672,"ENSG00000136451","VEZF1",7716
12289,35532,"ENSG00000119596","YLPM1",56252
12290,35259,"ENSG00000169241","SLC50A1",55974
12291,109348,"ENSG00000184330","S100A7A",338324
12292,80414,"ENSG00000187676","B3GALTL",145173
12293,9635,"ENSG00000131374","TBC1D5",9779
12294,85727,"ENSG00000155085","AKD1",221264
12295,35160,"ENSG00000168078","PBK",55872
12296,55533,"ENSG00000179299","NSUN7",79730
12297,9268,"ENSG00000110031","LPXN",9404
12298,34603,"ENSG00000164124","TMEM144",55314
12299,35523,"ENSG00000120549","KIAA1217",56243
12300,8031,"ENSG00000123096","SSPN",8082
12301,122695,"ENSG00000176971","FIBIN",387758
12302,81069,"ENSG00000163291","PAQR3",152559
12303,8846,"ENSG00000103657","HERC1",8925
12304,1014,"ENSG00000135446","CDK4",1019
12305,22875,"ENSG00000118322","ATP10B",23120
12306,3541,"ENSG00000077238","IL4R",3566
12307,2919,"ENSG00000104687","GSR",2936
12308,8365,"ENSG00000129151","BBOX1",8424
12309,34479,"ENSG00000196368","NUDT11",55190
12310,10284,"","LOC10431",10431
12311,3729,"ENSG00000162975","KCNF1",3754
12312,27048,"ENSG00000144642","RBMS3",27303
12313,22980,"ENSG00000132182","NUP210",23225
12314,79316,"ENSG00000258713","C20orf141",128653
12315,6390,"ENSG00000136450","SRSF1",6426
12316,37698,"ENSG00000140406","MESDC1",59274
12317,78740,"","NUDT9P1",119369
12318,79096,"ENSG00000174788","PCP2",126006
12319,93964,"","GATC",283459
12320,55929,"ENSG00000163462","TRIM46",80128
12321,7591,"ENSG00000174255","ZNF80",7634
12322,94799,"ENSG00000168079","SCARA5",286133
12323,34505,"ENSG00000150776","C11orf57",55216
12324,8892,"ENSG00000127533","F2RL3",9002
12325,34572,"ENSG00000055732","MCOLN3",55283
12326,58513,"ENSG00000159685","CHCHD6",84303
12327,58149,"ENSG00000010072","SPRTN",83932
12328,854,"ENSG00000105971","CAV2",858
12329,5754,"ENSG00000132670","PTPRA",5786
12330,36866,"ENSG00000088881","EBF4",57593
12331,25846,"ENSG00000160679","CHTOP",26097
12332,79748,"ENSG00000158079","PTPDC1",138639
12333,1897,"ENSG00000136160","EDNRB",1910
12334,6356,"ENSG00000204370","SDHD",6392
12335,2193,"ENSG00000104921","FCER2",2208
12336,1582,"ENSG00000111012","CYP27B1",1594
12337,22687,"ENSG00000099246","RAB18",22931
12338,5773,"ENSG00000150787","PTS",5805
12339,3247,"ENSG00000173744","AGFG1",3267
12340,1641,"ENSG00000079785","DDX1",1653
12341,8586,"ENSG00000088986","DYNLL1",8655
12342,90181,"ENSG00000184459","BPIFC",254240
12343,10411,"ENSG00000090054","SPTLC1",10558
12344,853,"ENSG00000105974","CAV1",857
12345,4624,"ENSG00000099331","MYO9B",4650
12346,5484,"ENSG00000104695","PPP2CB",5516
12347,81515,"ENSG00000156206","C15orf26",161502
12348,7492,"ENSG00000115085","ZAP70",7535
12349,7302,"ENSG00000154277","UCHL1",7345
12350,78793,"ENSG00000204361","NXPE2",120406
12351,1618,"ENSG00000187323","DCC",1630
12352,30105,"ENSG00000103522","IL21R",50615
12353,9695,"ENSG00000169554","ZEB2",9839
12354,60190,"ENSG00000128487","SPECC1",92521
12355,4209,"ENSG00000037897","METTL1",4234
12356,9777,"ENSG00000022840","RNF10",9921
12357,23457,"ENSG00000152049","KCNE4",23704
12358,109670,"ENSG00000182566","CLEC4G",339390
12359,10103,"ENSG00000149124","GLYAT",10249
12360,23311,"ENSG00000143553","SNAPIN",23557
12361,79556,"ENSG00000155542","SETD9",133383
12362,35138,"ENSG00000053501","USE1",55850
12363,30604,"ENSG00000114744","COMMD2",51122
12364,58109,"ENSG00000197580","BCO2",83875
12365,10321,"ENSG00000134363","FST",10468
12366,7214,"ENSG00000116918","TSNAX",7257
12367,4946,"ENSG00000183715","OPCML",4978
12368,4554,"ENSG00000173171","MTX1",4580
12369,9000,"ENSG00000141526","SLC16A3",9123
12370,3578,"ENSG00000172349","IL16",3603
12371,9276,"ENSG00000152944","MED21",9412
12372,41829,"ENSG00000205189","ZBTB10",65986
12373,871,"ENSG00000160200","CBS",875
12374,29826,"ENSG00000090659","CD209",30835
12375,10530,"ENSG00000135407","AVIL",10677
12376,8889,"ENSG00000160145","KALRN",8997
12377,7058,"ENSG00000112333","NR2E1",7101
12378,1016359,"","LOC100132686",100132686
12379,4850,"ENSG00000169418","NPR1",4881
12380,23411,"ENSG00000106355","LSM5",23658
12381,81083,"ENSG00000250486","FAM218A",152756
12382,4698,"ENSG00000164258","NDUFS4",4724
12383,1731,"ENSG00000119689","DLST",1743
12384,80937,"ENSG00000162927","PUS10",150962
12385,25886,"ENSG00000181722","ZBTB20",26137
12386,55432,"ENSG00000099330","OCEL1",79629
12387,35437,"ENSG00000133863","TEX15",56154
12388,78873,"ENSG00000133105","RXFP2",122042
12389,79445,"ENSG00000150873","C2orf50",130813
12390,8857,"ENSG00000112290","WASF1",8936
12391,5475,"ENSG00000119938","PPP1R3C",5507
12392,79446,"ENSG00000162976","PQLC3",130814
12393,81681,"ENSG00000176979","TRIM60",166655
12394,4208,"ENSG00000105976","MET",4233
12395,81755,"ENSG00000175787","ZNF169",169841
12396,22641,"ENSG00000173210","ABLIM3",22885
12397,3330,"ENSG00000178394","HTR1A",3350
12398,37774,"ENSG00000171509","RXFP1",59350
12399,60316,"ENSG00000081803","CADPS2",93664
12400,22753,"ENSG00000064042","LIMCH1",22998
12401,8172,"ENSG00000185666","SYN3",8224
12402,5329,"ENSG00000114554","PLXNA1",5361
12403,41641,"ENSG00000143624","INTS3",65123
12404,26930,"ENSG00000162946","DISC1",27185
12405,36930,"ENSG00000143630","HCN3",57657
12406,36896,"ENSG00000066827","ZFAT",57623
12407,26994,"ENSG00000168288","MMADHC",27249
12408,79316,"ENSG00000258713","C20orf141",128653
12409,85600,"ENSG00000156689","GLYATL2",219970
12410,28822,"ENSG00000105393","BABAM1",29086
12411,41580,"ENSG00000062194","GPBP1",65056
12412,35441,"ENSG00000150783","TEX12",56158
12413,34192,"ENSG00000011143","MKS1",54903
12414,9961,"ENSG00000175215","CTDSP2",10106
12415,2545,"ENSG00000145864","GABRB2",2561
12416,83432,"","EEF1DP3",196549
12417,2696,"ENSG00000196475","GK2",2712
12418,6894,"ENSG00000148737","TCF7L2",6934
12419,8813,"ENSG00000119718","EIF2B2",8892
12420,134705,"ENSG00000110900","TSPAN11",441631
12421,89770,"ENSG00000135537","LACE1",246269
12422,3356,"ENSG00000196305","IARS",3376
12423,80710,"ENSG00000162642","C1orf52",148423
12424,79594,"ENSG00000164284","GRPEL2",134266
12425,9338,"ENSG00000157782","CABP1",9478
12426,25876,"ENSG00000111790","FGFR1OP2",26127
12427,11114,"ENSG00000109466","KLHL2",11275
12428,6329,"ENSG00000115009","CCL20",6364
12429,83564,"ENSG00000168658","VWA3B",200403
12430,35180,"ENSG00000186918","ZNF395",55893
12431,29675,"ENSG00000172733","PURG",29942
12432,8836,"ENSG00000142867","BCL10",8915
12433,2209,"ENSG00000160752","FDPS",2224
12434,79157,"ENSG00000160117","ANKLE1",126549
12435,8462,"ENSG00000203797","DDO",8528
12436,11019,"ENSG00000198839","ZNF277",11179
12437,54831,"ENSG00000145882","PCYOX1L",78991
12438,6827,"ENSG00000147526","TACC1",6867
12439,58840,"ENSG00000148110","HIATL1",84641
12440,22767,"ENSG00000211455","STK38L",23012
12441,58295,"ENSG00000222014","RAB6C",84084
12442,109738,"ENSG00000212978","LOC339803",339803
12443,123447,"ENSG00000187772","LIN28B",389421
12444,5185,"ENSG00000070087","PFN2",5217
12445,7264,"ENSG00000160201","U2AF1",7307
12446,78683,"ENSG00000163297","ANTXR2",118429
12447,80847,"ENSG00000142178","SIK1",150094
12448,4327,"ENSG00000005381","MPO",4353
12449,81649,"ENSG00000123977","WDR69",164781
12450,1718,"ENSG00000147202","DIAPH2",1730
12451,81136,"ENSG00000186493","C5orf38",153571
12452,7429,"ENSG00000105989","WNT2",7472
12453,41505,"ENSG00000130312","MRPL34",64981
12454,9617,"ENSG00000110917","MLEC",9761
12455,23330,"ENSG00000153904","DDAH1",23576
12456,54856,"ENSG00000130311","DDA1",79016
12457,457,"ENSG00000152092","ASTN1",460
12458,35904,"ENSG00000188611","ASAH2",56624
12459,1002702,"","LOC100131943",100131943
12460,55499,"ENSG00000119703","ZC2HC1C",79696
12461,2095,"ENSG00000171503","ETFDH",2110
12462,2780,"ENSG00000125787","GNRH2",2797
12463,126390,"ENSG00000178531","CTXN1",404217
12464,80910,"ENSG00000162947","FLJ32955",150596
12465,23358,"ENSG00000035664","DAPK2",23604
12466,10842,"ENSG00000143554","SLC27A3",11000
12467,9592,"ENSG00000115464","USP34",9736
12468,10971,"ENSG00000122952","ZWINT",11130
12469,4587,"ENSG00000134323","MYCN",4613
12470,23377,"ENSG00000160753","RUSC1",23623
12471,80303,"ENSG00000174721","FGFBP3",143282
12472,41473,"ENSG00000125901","MRPS26",64949
12473,10322,"ENSG00000104980","TIMM44",10469
12474,58901,"ENSG00000130299","GTPBP3",84705
12475,79593,"ENSG00000157510","AFAP1L1",134265
12476,9984,"ENSG00000073910","FRY",10129
12477,826,"ENSG00000198898","CAPZA2",830
12478,36217,"ENSG00000029153","ARNTL2",56938
12479,59572,"ENSG00000004809","SLC22A16",85413
12480,5425,"ENSG00000152192","POU4F1",5457
12481,6270,"ENSG00000182568","SATB1",6304
12482,79685,"ENSG00000154438","ASZ1",136991
12483,1116,"ENSG00000106069","CHN2",1124
12484,94641,"ENSG00000153006","SREK1IP1",285672
12485,81297,"ENSG00000214050","FBXO16",157574
12486,58943,"ENSG00000175970","UNC119B",84747
12487,9543,"ENSG00000196208","GREB1",9687
12488,36853,"ENSG00000124126","PREX1",57580
12489,34324,"ENSG00000198000","NOL8",55035
12490,9129,"ENSG00000005379","BZRAP1",9256
12491,4988,"ENSG00000101405","OXT",5020
12492,6273,"ENSG00000052802","MSMO1",6307
12493,92007,"ENSG00000198964","SGMS1",259230
12494,41604,"ENSG00000135900","MRPL44",65080
12495,76894,"ENSG00000185186","LINC00313",114038
12496,22605,"ENSG00000107864","CPEB3",22849
12497,29668,"ENSG00000204086","RPA4",29935
12498,4587,"ENSG00000134323","MYCN",4613
12499,25697,"ENSG00000170852","KBTBD2",25948
12500,30732,"ENSG00000122643","NT5C3",51251
12501,119630,"ENSG00000130304","SLC27A1",376497
12502,7772,"ENSG00000132676","DAP3",7818
12503,2293,"ENSG00000118689","FOXO3",2309
12504,59099,"ENSG00000148120","C9orf3",84909
12505,1979,"ENSG00000066044","ELAVL1",1994
12506,78824,"ENSG00000139263","LRIG3",121227
12507,5428,"ENSG00000204531","POU5F1",5460
12508,90289,"ENSG00000171502","COL24A1",255631
12509,125192,"ENSG00000182459","TEX19",400629
12510,1354,"ENSG00000109472","CPE",1363
12511,2782,"ENSG00000135677","GNS",2799
12512,55399,"ENSG00000152193","RNF219",79596
12513,32,"ENSG00000122971","ACADS",35
12514,8880,"ENSG00000169271","HSPB3",8988
12515,10919,"ENSG00000160207","HSF2BP",11077
12516,55898,"ENSG00000152082","MZT2B",80097
12517,125683,"ENSG00000188312","CENPP",401541
12518,58100,"ENSG00000180910","TTTY11",83866
12519,7936,"ENSG00000004866","ST7",7982
12520,8889,"ENSG00000160145","KALRN",8997
12521,4937,"ENSG00000106809","OGN",4969
12522,2064,"ENSG00000100632","ERH",2079
12523,2337,"ENSG00000170345","FOS",2353
12524,55898,"ENSG00000152082","MZT2B",80097
12525,3679,"ENSG00000125877","ITPA",3704
12526,2820,"ENSG00000181408","UTS2R",2837
12527,33239,"ENSG00000169118","CSNK1G1",53944
12528,134327,"ENSG00000205763","RP9P",441212
12529,83394,"ENSG00000169519","METTL15",196074
12530,1252,"ENSG00000144191","CNGA3",1261
12531,22852,"ENSG00000155111","CDK19",23097
12532,8682,"ENSG00000168615","ADAM9",8754
12533,3455,"ENSG00000006652","IFRD1",3475
12534,58208,"ENSG00000077063","CTTNBP2",83992
12535,6068,"ENSG00000164610","RP9",6100
12536,11015,"ENSG00000049192","ADAMTS6",11174
12537,30803,"ENSG00000095787","WAC",51322
12538,58402,"ENSG00000166797","FAM96A",84191
12539,387,"ENSG00000115963","RND3",390
12540,60272,"ENSG00000141971","FAM125A",93343
12541,8430,"ENSG00000110841","PPFIBP1",8496
12542,40695,"ENSG00000139746","RBM26",64062
12543,81063,"ENSG00000144847","IGSF11",152404
12544,58668,"ENSG00000142449","FBN3",84467
12545,79605,"ENSG00000170584","NUDCD2",134492
12546,4927,"ENSG00000127083","OMD",4958
12547,94142,"ENSG00000169660","HEXDC",284004
12548,76596,"ENSG00000178996","SNX18",112574
12549,9091,"ENSG00000133424","LARGE",9215
12550,3009,"ENSG00000148702","HABP2",3026
12551,34443,"ENSG00000125459","MSTO1",55154
12552,22930,"ENSG00000134324","LPIN1",23175
12553,80703,"ENSG00000143578","CREB3L4",148327
12554,26975,"ENSG00000120742","SERP1",27230
12555,5561,"ENSG00000138669","PRKG2",5593
12556,80510,"ENSG00000153060","TEKT5",146279
12557,78931,"ENSG00000140044","JDP2",122953
12558,1465,"ENSG00000160213","CSTB",1476
12559,33971,"ENSG00000117174","ZNHIT6",54680
12560,119803,"ENSG00000235631","RNF148",378925
12561,123404,"ENSG00000183111","ARHGEF37",389337
12562,11015,"ENSG00000049192","ADAMTS6",11174
12563,60180,"ENSG00000164695","CHMP4C",92421
12564,81723,"ENSG00000188050","RNF133",168433
12565,4975,"ENSG00000110048","OSBP",5007
12566,3606,"ENSG00000040933","INPP4A",3631
12567,6787,"ENSG00000213246","SUPT4H1",6827
12568,34118,"ENSG00000106819","ASPN",54829
12569,35045,"ENSG00000104299","INTS9",55756
12570,55660,"ENSG00000177340","FLJ13224",79857
12571,7006,"ENSG00000163513","TGFBR2",7048
12572,30320,"ENSG00000128519","TAS2R16",50833
12573,83684,"ENSG00000183323","CCDC125",202243
12574,55699,"ENSG00000185875","THNSL1",79896
12575,8394,"ENSG00000088812","ATRN",8455
12576,94755,"ENSG00000181016","C7orf53",286006
12577,94414,"ENSG00000215458","LOC284837",284837
12578,9549,"ENSG00000109756","RAPGEF2",9693
12579,11037,"ENSG00000156076","WIF1",11197
12580,11041,"ENSG00000101751","POLI",11201
12581,34183,"ENSG00000108375","RNF43",54894
12582,4658,"ENSG00000149294","NCAM1",4684
12583,3049,"ENSG00000196591","HDAC2",3066
12584,6887,"ENSG00000135100","HNF1A",6927
12585,83717,"ENSG00000197140","ADAM32",203102
12586,671,"ENSG00000139618","BRCA2",675
12587,3396,"ENSG00000119912","IDE",3416
12588,1830,"ENSG00000106823","ECM2",1842
12589,10391,"ENSG00000156127","BATF",10538
12590,6525,"ENSG00000081800","SLC13A1",6561
12591,26250,"ENSG00000141562","NARF",26502
12592,79561,"ENSG00000155846","PPARGC1B",133522
12593,85606,"ENSG00000166889","PATL1",219988
12594,8632,"ENSG00000121578","B4GALT4",8702
12595,81098,"ENSG00000138670","RASGEF1B",153020
12596,22963,"ENSG00000132718","SYT11",23208
12597,152643,"ENSG00000122574","WIPF3",644150
12598,90107,"ENSG00000151151","IPMK",253430
12599,9624,"ENSG00000166803","KIAA0101",9768
12600,79487,"ENSG00000163645","FAM194A",131831
12601,5585,"ENSG00000172179","PRL",5617
12602,5447,"ENSG00000166794","PPIB",5479
12603,83716,"ENSG00000169495","HTRA4",203100
12604,60231,"ENSG00000136718","IMP4",92856
12605,85836,"ENSG00000176532","PRR15",222171
12606,34929,"ENSG00000119686","FLVCR2",55640
12607,36762,"ENSG00000122417","ODF2L",57489
12608,34251,"ENSG00000075131","TIPIN",54962
12609,25545,"ENSG00000130313","PGLS",25796
12610,4995,"ENSG00000089041","P2RX7",5027
12611,7049,"ENSG00000038295","TLL1",7092
12612,58282,"ENSG00000118690","ARMC2",84071
12613,36785,"ENSG00000151025","GPR158",57512
12614,4677,"ENSG00000183091","NEB",4703
12615,34450,"ENSG00000109133","TMEM33",55161
12616,6740,"ENSG00000124214","STAU1",6780
12617,6840,"ENSG00000085231","TAF9",6880
12618,40738,"ENSG00000123219","CENPK",64105
12619,1014238,"","LOC100128564",100128564
12620,80293,"","FLJ31958",143153
12621,4146,"ENSG00000073111","MCM2",4171
12622,90310,"ENSG00000196115","ADAM5P",255926
12623,34903,"ENSG00000089177","KIF16B",55614
12624,41342,"ENSG00000127080","IPPK",64768
12625,26217,"ENSG00000072135","PTPN18",26469
12626,25554,"ENSG00000095739","BAMBI",25805
12627,83500,"ENSG00000167483","FAM129C",199786
12628,90154,"ENSG00000139160","METTL20",254013
12629,8987,"ENSG00000108389","MTMR4",9110
12630,1981,"ENSG00000162374","ELAVL4",1996
12631,6442,"ENSG00000181788","SIAH2",6478
12632,109674,"ENSG00000173080","RXFP4",339403
12633,123758,"ENSG00000172289","OR10V1",390201
12634,1072,"ENSG00000001626","CFTR",1080
12635,33374,"","C21orf32",54081
12636,37948,"ENSG00000061794","MRPS35",60488
12637,7471,"ENSG00000082898","XPO1",7514
12638,7329,"ENSG00000114491","UMPS",7372
12639,85856,"ENSG00000249853","HS3ST5",222537
12640,30863,"ENSG00000100554","ATP6V1D",51382
12641,81210,"ENSG00000164675","IQUB",154865
12642,4993,"ENSG00000135124","P2RX4",5025
12643,78147,"ENSG00000132622","HSPA12B",116835
12644,30774,"ENSG00000167775","CD320",51293
12645,36445,"ENSG00000124201","ZNFX1",57169
12646,10156,"ENSG00000174446","SNAPC5",10302
12647,30002,"ENSG00000114631","PODXL2",50512
12648,25721,"ENSG00000115446","UNC50",25972
12649,3582,"ENSG00000141568","FOXK2",3607
12650,22848,"ENSG00000119685","TTLL5",23093
12651,34543,"ENSG00000176142","TMEM39A",55254
12652,119567,"ENSG00000184898","RBM43",375287
12653,55029,"ENSG00000170549","IRX1",79192
12654,8677,"ENSG00000168619","ADAM18",8749
12655,36215,"","C14orf162",56936
12656,636,"ENSG00000057657","PRDM1",639
12657,29707,"ENSG00000148584","A1CF",29974
12658,4675,"ENSG00000167774","NDUFA7",4701
12659,10316,"ENSG00000014824","SLC30A9",10463
12660,83687,"ENSG00000175857","GAPT",202309
12661,28691,"ENSG00000182108","DEXI",28955
12662,1824,"ENSG00000155850","SLC26A2",1836
12663,33918,"ENSG00000212916","KIAA1383",54627
12664,8988,"ENSG00000123609","NMI",9111
12665,94229,"ENSG00000178690","C18orf26",284254
12666,28692,"ENSG00000116586","LAMTOR2",28956
12667,56126,"ENSG00000114626","ABTB1",80325
12668,23058,"ENSG00000197892","KIF13B",23303
12669,55512,"ENSG00000130309","GLT25D1",79709
12670,6777,"ENSG00000196502","SULT1A1",6817
12671,36815,"ENSG00000087448","KLHDC5",57542
12672,93610,"ENSG00000187754","SSX7",280658
12673,370,"ENSG00000113595","TRIM23",373
12674,90379,"ENSG00000186994","KANK3",256949
12675,59782,"ENSG00000127084","FGD3",89846
12676,5382,"ENSG00000108387","SEPT4",5414
12677,989,"ENSG00000101224","CDC25B",994
12678,55475,"ENSG00000141560","FN3KRP",79672
12679,23054,"ENSG00000185963","BICD2",23299
12680,58088,"ENSG00000130812","ANGPTL6",83854
12681,36389,"ENSG00000132698","RAB25",57111
12682,29660,"ENSG00000058262","SEC61A1",29927
12683,85590,"ENSG00000166118","SPATA19",219938
12684,119460,"ENSG00000196865","NHLRC2",374354
12685,58540,"ENSG00000133250","ZNF414",84330
12686,4916,"ENSG00000180304","OAZ2",4947
12687,59795,"ENSG00000120341","SEC16B",89866
12688,836,"ENSG00000165806","CASP7",840
12689,34237,"ENSG00000166902","MRPL16",54948
12690,4672,"ENSG00000128609","NDUFA5",4698
12691,23063,"ENSG00000160223","ICOSLG",23308
12692,2986,"ENSG00000113088","GZMK",3003
12693,34485,"ENSG00000174718","C12orf35",55196
12694,79451,"ENSG00000153832","FBXO36",130888
12695,22802,"ENSG00000083642","PDS5B",23047
12696,77715,"ENSG00000152932","RAB3C",115827
12697,79065,"ENSG00000177150","FAM210A",125228
12698,936,"ENSG00000121594","CD80",941
12699,55997,"ENSG00000170633","RNF34",80196
12700,94667,"ENSG00000183137","CEP57L1",285753
12701,30536,"ENSG00000134297","PLEKHA8P1",51054
12702,93837,"ENSG00000204365","C10orf126",283080
12703,2984,"ENSG00000145649","GZMA",3001
12704,34490,"ENSG00000130479","MAP1S",55201
12705,26247,"ENSG00000100558","PLEK2",26499
12706,10107,"ENSG00000136158","SPRY2",10253
12707,7488,"ENSG00000108953","YWHAE",7531
12708,58494,"ENSG00000135778","NTPCR",84284
12709,5842,"ENSG00000041353","RAB27B",5874
12710,81007,"ENSG00000163576","EFHB",151651
12711,8597,"ENSG00000130811","EIF3G",8666
12712,93873,"","LOC283174",283174
12713,2678,"ENSG00000134812","GIF",2694
12714,6518,"ENSG00000100652","SLC10A1",6554
12715,3720,"ENSG00000158445","KCNB1",3745
12716,3975,"ENSG00000160789","LMNA",4000
12717,5948,"ENSG00000009413","REV3L",5980
12718,2915,"ENSG00000082701","GSK3B",2932
12719,2472,"ENSG00000131808","FSHB",2488
12720,34259,"ENSG00000149292","TTC12",54970
12721,4516,"ENSG00000142347","MYO1F",4542
12722,83456,"ENSG00000188501","LCTL",197021
12723,152517,"","MOP-1",643616
12724,29642,"ENSG00000174946","GPR171",29909
12725,33848,"ENSG00000197860","SGTB",54557
12726,143205,"ENSG00000164294","GPX8",493869
12727,3595,"ENSG00000131203","IDO1",3620
12728,40755,"ENSG00000167363","FN3K",64122
12729,6907,"ENSG00000134827","TCN1",6947
12730,81940,"ENSG00000171402","XAGE3",170626
12731,29680,"ENSG00000142182","DNMT3L",29947
12732,110363,"ENSG00000166831","RBPMS2",348093
12733,81488,"ENSG00000198133","TMEM229B",161145
12734,34606,"ENSG00000125843","AP5S1",55317
12735,6759,"ENSG00000197165","SULT1A2",6799
12736,7358,"ENSG00000163646","CLRN1",7401
12737,9790,"ENSG00000174944","P2RY14",9934
12738,34586,"ENSG00000123106","CCDC91",55297
12739,22904,"ENSG00000130475","FCHO1",23149
12740,94172,"ENSG00000181013","C17orf47",284083
12741,4133,"ENSG00000185231","MC2R",4158
12742,1038,"ENSG00000113722","CDX1",1044
12743,8876,"ENSG00000106299","WASL",8976
12744,5578,"ENSG00000055332","EIF2AK2",5610
12745,4783,"ENSG00000131669","NINJ1",4814
12746,1774,"ENSG00000130816","DNMT1",1786
12747,6864,"ENSG00000141556","TBCD",6904
12748,8582,"ENSG00000185338","SOCS1",8651
12749,38109,"ENSG00000132394","EEFSEC",60678
12750,55751,"ENSG00000148735","PLEKHS1",79949
12751,36779,"ENSG00000088888","MAVS",57506
12752,9267,"ENSG00000183291","SEP15",9403
12753,5708,"ENSG00000124212","PTGIS",5740
12754,35438,"ENSG00000121101","TEX14",56155
12755,9681,"ENSG00000158480","SPATA2",9825
12756,633,"ENSG00000151746","BICD1",636
12757,7404,"ENSG00000163032","VSNL1",7447
12758,1389,"ENSG00000167193","CRK",1398
12759,33141,"ENSG00000138271","GPR87",53836
12760,5587,"ENSG00000175646","PRM1",5619
12761,81006,"ENSG00000183977","PP2D1",151649
12762,11039,"ENSG00000109511","ANXA10",11199
12763,81676,"ENSG00000187715","KBTBD12",166348
12764,33199,"ENSG00000095777","MYO3A",53904
12765,6498,"ENSG00000011083","SLC6A7",6534
